TOT_POP,0-9,0-9_y-o_%_of_total_pop,19-Oct,10-19_y-o_%_of_total_pop,20-29,20-29_y-o_%_of_total_pop,30-39,30-39_y-o_%_of_total_pop,40-49,40-49_y-o_%_of_total_pop,50-59,50-59_y-o_%_of_total_pop,60-69,60-69_y-o_%_of_total_pop,70-79,70-79_y-o_%_of_total_pop,80+,80+_y-o_%_of_total_pop,White-alone_pop,%_White-alone,Black-alone_pop,%_Black-alone,Native_American-American_Indian-alone_pop,%_NA-AI-alone,Asian-alone_pop,%_Asian-alone,Hawaiian-Pacific_Islander-alone_pop,%_Hawaiian-PI-alone,Two_or_more_races_pop,%_Two_or_more_races,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_birth_2018,R_death_2018,R_NATURAL_INC_2018,R_INTERNATIONAL_MIG_2018,R_DOMESTIC_MIG_2018,R_NET_MIG_2018,Less_than_a_high_school_diploma_2014-18,High_school_diploma_only_2014-18,Some_college_or_associate's_degree_2014-18,Bachelor's_degree_or_higher_2014-18,POVALL_2018,PCTPOVALL_2018,PCTPOV017_2018,PCTPOV517_2018,MEDHHINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active_Physicians_per_100000_Population_2018_(AAMC),Total_Active_Patient_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_Patient_Care_Primary_Care_Physicians_per_100000_Population_2018_(AAMC),Active_General_Surgeons_per_100000_Population_2018_(AAMC),Active_Patient_Care_General_Surgeons_per_100000_Population_2018_(AAMC),Total_nurse_practitioners_(2019),Total_physician_assistants_(2019),Total_Hospitals_(2019),Internal_Medicine_Primary_Care_(2019),Family_Medicine-General_Practice_Primary_Care_(2019),Total_Specialist_Physicians_(2019),ICU_Beds_x,Total_Population,Population_Aged_60+,Percent_of_Population_Aged_60+,COUNTY_NAME,STATE_NAME,STATE_FIPS,CNTY_FIPS,county_pop2018_18_and_older,anycondition_number,Obesity_prevalence,Obesity_number,Heart_disease_prevalence,Heart_disease_number,COPD_prevalence,COPD_number,diabetes_prevalence,diabetes_number,CKD_prevalence,CKD_number,Urban_rural_code
1362,151,11.0866373,179,13.14243759,127,9.324522761,128,9.3979442,130,9.544787078,184,13.50954479,195,14.31718062,156,11.45374449,112,8.223201175,1239,90.969163,51,3.744493392,23,1.688693098,22,1.615271659,0,0.0,27,1.982378855,1362,-25,25,8.7,10.9,-2.2,1.5,-18.2,-16.7,105,431,318,135,194,14.6,17.8,16.7,46915,596,575,21,46915,77.4,224.8,199.9,72.9,66.5,6.2,5.4,0.469788615,0.277270189,0.024818126,0.515343874,0.456122037,1.608575198,0,1084,369,34.0,1631,43,48,433,1059,533,35.6,377,10.9,115,10.0,105,15.4,163,4.0,43,6
3758,482,12.82597126,518,13.78392762,412,10.96327834,404,10.75039915,468,12.45343268,510,13.57104843,487,12.95902076,299,7.956359766,178,4.736562001,3619,96.30122406,38,1.011176158,42,1.117615753,22,0.585417775,1,0.026609899,36,0.95795636,3758,-40,14,12.4,7.4,5.0,4.2,-20.1,-15.9,658,796,735,470,531,14.2,22.6,22.6,54774,1469,1413,56,54774,90.3,224.8,199.9,72.9,66.5,6.2,5.4,1.29623026,0.765037718,0.068477619,1.421925315,1.258521743,4.438344782,0,3894,904,23.2,1632,43,48,435,2862,1326,35.7,1022,7.7,221,6.5,186,14.1,404,3.3,96,6
7462,1008,13.50844278,1077,14.43312785,1043,13.97748593,954,12.7847762,800,10.72098633,852,11.41785044,801,10.73438756,553,7.410881801,374,5.01206111,6510,87.24202627,630,8.442776735,126,1.688555347,51,0.683462879,6,0.080407397,139,1.862771375,7462,-19,644,11.5,10.2,1.3,0.4,-4.3,-3.9,1355,1605,1452,647,1312,19.2,29.2,26.7,43084,2684,2569,115,43084,71.1,224.8,199.9,72.9,66.5,6.2,5.4,2.573834539,1.519082345,0.135971259,2.823418495,2.498959353,8.812913456,0,7541,1817,24.1,1633,43,48,437,5588,2985,40.0,2235,10.0,560,9.6,538,16.2,908,4.1,228,6
2084931,297685,14.27793054,307090,14.72902461,296801,14.23553106,303464,14.55510998,275081,13.19376996,260489,12.49389069,191723,9.195652038,101672,4.876516297,50926,2.442574838,1521214,72.96231866,365846,17.54715144,18402,0.882619137,121696,5.836931774,5139,0.246482977,52634,2.524496014,2084931,27463,24353,13.8,6.6,7.2,4.0,2.1,6.1,185596,309229,389565,405976,248032,12.1,16.8,15.4,66059,1062733,1025619,37114,66059,109.0,224.8,199.9,72.9,66.5,6.2,5.4,719.1459957,424.4414195,37.99124805,788.8813649,698.2253849,2462.384946,409,1983675,306980,15.5,1634,43,48,439,1535868,660059,33.2,509908,6.2,95392,6.2,95558,12.0,184024,2.8,43164,1
137640,19608,14.24585876,19642,14.27056088,25155,18.27593723,18170,13.20110433,13448,9.770415577,14558,10.57686719,13065,9.492153444,8605,6.251816332,5389,3.915286254,117366,85.27027027,11370,8.260680035,1400,1.017146178,3347,2.431705899,204,0.148212729,3953,2.871984888,137640,944,5083,15.0,10.1,4.9,2.0,0.1,2.0,9669,25030,27994,20366,21301,16.0,22.1,22.7,48040,65309,63237,2072,48040,79.2,224.8,199.9,72.9,66.5,6.2,5.4,47.47555427,28.02016804,2.508052009,52.07924438,46.09444724,162.558216,110,135371,25874,19.1,334,43,48,441,103657,43683,33.4,34621,7.0,7233,7.0,7286,11.2,11651,2.9,3053,4
823,100,12.15066829,82,9.963547995,71,8.626974484,85,10.32806804,97,11.78614824,88,10.69258809,129,15.67436209,108,13.12272175,63,7.654921021,755,91.73754557,12,1.458080194,29,3.523693803,8,0.972053463,0,0.0,19,2.308626974,823,3,0,9.7,8.5,1.2,4.9,-2.4,2.4,133,208,266,110,155,18.9,22.8,21.8,41413,382,369,13,41413,68.3,224.8,199.9,72.9,66.5,6.2,5.4,0.283873737,0.167542853,0.014996562,0.311400887,0.275615592,0.971995145,0,721,282,39.1,427,43,48,443,660,356,38.8,256,11.8,78,9.4,62,19.5,129,4.8,32,6
12287,1912,15.5611622,1813,14.75543257,1694,13.78692927,1613,13.12769594,1283,10.4419305,1436,11.68714902,1229,10.0024416,802,6.527223895,505,4.110034996,11270,91.72295923,600,4.883209897,156,1.269634573,70,0.569707821,10,0.081386832,181,1.473101652,12287,-171,955,14.7,10.7,4.0,0.2,-18.1,-17.9,2536,2541,1989,963,2529,22.4,32.6,32.6,41268,5228,5013,215,41268,68.1,224.8,199.9,72.9,66.5,6.2,5.4,4.238100373,2.501335402,0.223891565,4.649067682,4.11481018,14.51142691,0,12755,2635,20.7,1635,43,48,445,8908,4766,40.8,3634,9.2,816,8.8,784,16.1,1437,3.9,344,6
1515,155,10.2310231,175,11.55115512,129,8.514851485,148,9.768976898,142,9.372937294,229,15.11551155,228,15.04950495,185,12.21122112,124,8.184818482,1455,96.03960396,19,1.254125413,18,1.188118812,7,0.462046205,0,0.0,16,1.056105611,1515,-4,13,7.9,9.2,-1.3,0.0,-1.3,-1.3,166,415,331,214,217,14.3,24.3,22.5,42701,705,681,24,42701,70.4,224.8,199.9,72.9,66.5,6.2,5.4,0.522562226,0.308417281,0.027606065,0.573234926,0.507360415,1.789274174,0,1541,518,33.6,1636,43,48,447,1217,605,35.0,426,10.8,131,10.0,122,15.0,182,4.0,49,6
33033,5263,15.9325523,5306,16.06272515,4461,13.50467714,3707,11.22211122,4015,12.15451215,3879,11.74280265,3284,9.941573578,2048,6.199860745,1070,3.239185057,28014,84.80610299,3288,9.953682681,795,2.406684225,408,1.235128508,56,0.169527442,472,1.428874156,33033,227,437,15.8,8.1,7.7,3.2,-3.9,-0.8,4818,6500,5406,3160,6035,18.6,29.7,28.5,45604,12947,12295,652,45604,75.2,224.8,199.9,72.9,66.5,6.2,5.4,11.39392607,6.724718184,0.601921549,12.49879163,11.0624664,39.01326322,8,32664,6098,18.7,1637,43,48,449,23455,11794,38.9,9124,8.5,1993,8.6,2017,14.5,3405,3.5,832,5
118189,15904,13.45641303,16933,14.32705243,18611,15.74681231,16682,14.11468072,11975,10.13207659,13136,11.11440151,12419,10.50774607,7732,6.542063982,4797,4.058753353,107215,90.71487194,5181,4.383656685,1335,1.129546743,1699,1.437528027,187,0.158221154,2572,2.176175448,118189,500,5315,13.0,9.3,3.7,-0.5,1.1,0.6,10768,22881,23315,18162,17558,15.5,23.7,23.6,51393,54959,53221,1738,51393,84.8,224.8,199.9,72.9,66.5,6.2,5.4,40.76640718,24.06041587,2.153619288,44.71951333,39.58047533,139.5858253,29,116906,23527,20.1,1638,43,48,451,89953,39665,33.7,30314,7.1,6368,6.6,5971,12.2,10963,3.0,2728,4
1248743,153812,12.31734632,149506,11.97251957,208637,16.70776132,231531,18.54112496,178598,14.30222231,142110,11.38024397,108868,8.718207029,50844,4.071614415,24837,1.988960098,997495,79.87992725,110581,8.855384975,15251,1.221308147,90912,7.280281051,1516,0.121402082,32988,2.64169649,1248743,20972,22843,12.7,4.9,7.8,5.1,4.0,9.1,89298,137546,194600,398329,146724,12.0,15.2,14.2,76255,721786,701382,20404,76255,125.8,224.8,199.9,72.9,66.5,6.2,5.4,430.7233803,254.2138092,22.75437656,472.490496,418.1932456,1474.814257,294,1176584,160972,13.7,1639,43,48,453,978017,337286,27.9,272867,5.1,50058,4.6,45111,8.6,84176,2.4,23438,1
14740,1575,10.68521031,1648,11.18046133,1401,9.504748982,1422,9.647218453,1517,10.2917232,2057,13.95522388,2437,16.53324288,1818,12.33378562,865,5.868385346,12862,87.25915875,1378,9.348710991,132,0.895522388,83,0.563093623,7,0.047489824,278,1.886024423,14740,30,138,9.6,15.1,-5.5,1.0,6.7,7.6,1772,4005,3538,1365,2581,17.7,30.3,29.1,40486,5346,5071,275,40486,66.8,224.8,199.9,72.9,66.5,6.2,5.4,5.084202775,3.000706749,0.268589702,5.577216378,4.936298694,17.40851572,0,14481,5058,34.9,216,43,48,455,11786,6368,38.2,4502,11.7,1376,11.5,1352,17.0,2006,4.4,514,5
21696,2241,10.32909292,2377,10.95593658,3028,13.95648968,2619,12.07134956,2354,10.84992625,2746,12.65671091,2892,13.32964602,2239,10.31987463,1200,5.530973451,18582,85.64712389,2467,11.37075959,183,0.843473451,133,0.613016224,10,0.046091445,321,1.479535398,21696,173,2440,9.3,11.4,-2.1,0.3,9.9,10.2,2361,6681,4190,1889,3584,18.2,26.4,24.9,44041,7009,6547,462,44041,72.6,224.8,199.9,72.9,66.5,6.2,5.4,7.48350498,4.416779758,0.395340718,8.20917819,7.265803017,25.62382342,0,21456,5960,27.8,1640,43,48,457,17513,9278,38.2,6690,9.7,1696,9.7,1695,13.8,2410,3.6,632,6
41260,5109,12.38245274,5627,13.63790596,4656,11.28453708,4795,11.62142511,4761,11.53902084,5763,13.96752302,5426,13.15075133,3385,8.20407174,1738,4.212312167,36419,88.26708677,3306,8.012603005,437,1.059137179,215,0.521085797,24,0.058167717,859,2.081919535,41260,109,445,11.6,11.4,0.2,0.4,2.1,2.5,4321,9400,9172,4695,6455,15.9,21.1,20.2,48554,17841,17095,746,48554,80.1,224.8,199.9,72.9,66.5,6.2,5.4,14.23162866,8.399535988,0.751832504,15.61166538,13.81761765,48.72967156,0,40506,9637,23.8,1641,43,48,459,31443,15425,35.6,11194,8.8,2776,9.2,2883,13.3,4189,3.4,1082,4
3671,616,16.78016889,552,15.03677472,420,11.44102424,499,13.59302642,429,11.68618905,383,10.43312449,404,11.0051757,225,6.129120131,143,3.89539635,3367,91.71887769,123,3.350585671,96,2.615091256,25,0.681013348,0,0.0,60,1.634432035,3671,10,62,15.5,5.2,10.4,3.0,-10.6,-7.6,503,927,653,228,512,14.2,20.2,19.4,53867,1580,1526,54,53867,88.8,224.8,199.9,72.9,66.5,6.2,5.4,1.266221736,0.747326627,0.06689232,1.389006874,1.229386195,4.335594384,0,3575,636,17.8,1642,43,48,461,2588,1304,39.3,1017,8.4,217,7.8,201,14.7,381,3.5,91,6
26846,4000,14.89979885,4168,15.5255904,3845,14.32243165,3104,11.56224391,3012,11.21954854,2798,10.4224093,2663,9.919541086,1999,7.446174477,1257,4.682261789,25627,95.4592863,335,1.247858154,341,1.270207852,245,0.91261268,27,0.100573642,271,1.009461372,26846,-252,631,14.5,9.5,5.0,0.7,-15.1,-14.3,4651,4519,5004,2650,5999,22.9,35.0,32.5,39725,11506,11011,495,39725,65.5,224.8,199.9,72.9,66.5,6.2,5.4,9.259871621,5.465194938,0.489183117,10.15779857,8.990493538,31.70617457,6,27015,6046,22.4,1643,43,48,463,19586,10179,40.9,8011,8.8,1731,7.6,1493,16.1,3156,3.9,769,5
49208,8103,16.46683466,7387,15.0117867,7876,16.00552756,6347,12.89830922,5468,11.11201431,4993,10.14672411,4039,8.208014957,3104,6.307917412,1891,3.842871078,46635,94.77117542,1013,2.058608356,482,0.979515526,384,0.780360917,86,0.17476833,608,1.235571452,49208,112,1914,16.7,8.1,8.5,1.2,-7.5,-6.2,9332,6981,7591,5460,8950,18.9,28.9,29.7,44276,20445,19569,876,44276,73.0,224.8,199.9,72.9,66.5,6.2,5.4,16.97309703,10.01755615,0.89665957,18.6189731,16.4793342,58.11657,7,48976,9283,19.0,1644,43,48,465,35175,17165,38.5,13542,7.9,2782,6.5,2288,15.8,5573,3.8,1323,5
56019,6698,11.95665756,7556,13.48828076,5975,10.66602403,6057,10.81240293,6753,12.05483854,7750,13.83459183,7406,13.22051447,5134,9.164747675,2690,4.801942198,52518,93.75033471,1605,2.865099341,530,0.946107571,279,0.498045306,90,0.160659776,997,1.779753298,56019,817,571,11.6,12.1,-0.5,1.1,14.2,15.2,6181,12502,12472,6413,8598,15.6,20.8,19.3,51152,25908,25004,904,51152,84.4,224.8,199.9,72.9,66.5,6.2,5.4,19.32238502,11.40411068,1.020768421,21.19607084,18.76027928,66.16062703,0,53607,14526,27.1,1645,43,48,467,43097,21537,37.7,16248,9.5,4100,9.6,4127,13.6,5855,3.6,1533,6
92035,12880,13.99467594,12968,14.09029174,12707,13.80670397,12105,13.15260499,10077,10.94909545,10913,11.85744554,10196,11.07839409,6409,6.963655131,3780,4.107133156,82321,89.44531972,6032,6.554028359,855,0.928994404,1319,1.433150432,80,0.086923453,1428,1.551583637,92035,-68,1871,13.2,9.2,4.0,0.9,-5.6,-4.7,10045,18165,19591,12025,13855,15.4,21.4,20.5,51646,43370,41717,1653,51646,85.2,224.8,199.9,72.9,66.5,6.2,5.4,31.74522404,18.73609536,1.677045674,34.8235488,30.82172662,108.6969298,43,91518,19189,21.0,1646,43,48,469,68705,33178,38.9,26726,7.9,5394,7.3,5005,14.0,9584,3.4,2328,4
72480,6139,8.469922737,7897,10.89541943,16272,22.45033113,9902,13.66169978,9867,13.6134106,9080,12.52759382,7102,9.798565121,4192,5.783664459,2029,2.799392936,52864,72.93598234,16949,23.3843819,606,0.836092715,855,1.179635762,87,0.120033113,1119,1.543874172,72480,97,16932,8.7,8.1,0.5,3.1,-2.3,0.8,6864,17830,11985,9535,14525,26.1,28.3,27.4,43681,23970,22961,1009,43681,72.0,224.8,199.9,72.9,66.5,6.2,5.4,25.00020469,14.75517131,1.320717884,27.42446696,24.27292601,85.60171097,6,70818,11996,16.9,63,43,48,471,61553,28400,36.6,22528,7.2,4458,7.3,4493,12.3,7566,3.0,1859,5
53126,7148,13.45480556,9294,17.49425893,10303,19.3935173,5794,10.90614765,5491,10.33580544,5974,11.2449648,5006,9.422881452,2837,5.340134774,1279,2.407484094,37909,71.35677446,12972,24.41742273,738,1.389150322,657,1.236682604,58,0.109174416,792,1.490795467,53126,1841,4191,12.8,6.2,6.6,1.2,27.3,28.5,5292,8945,7881,5486,7776,15.9,19.9,19.0,59807,22763,21786,977,59807,98.6,224.8,199.9,72.9,66.5,6.2,5.4,18.32451538,10.81516599,0.968052681,20.10143808,17.79143856,62.74388103,0,48443,7862,16.2,1647,43,48,473,40228,18373,35.7,14361,6.6,2675,6.9,2776,11.9,4775,2.9,1187,2
11720,1852,15.80204778,1797,15.33276451,1533,13.08020478,1675,14.29180887,1262,10.76791809,1358,11.58703072,1119,9.54778157,692,5.90443686,432,3.686006826,10637,90.75938567,589,5.02559727,173,1.476109215,73,0.622866894,10,0.085324232,238,2.030716724,11720,297,119,13.8,8.0,5.9,0.9,18.8,19.7,1538,2549,2163,984,1611,13.9,17.7,17.0,53621,6678,6506,172,53621,88.4,224.8,199.9,72.9,66.5,6.2,5.4,4.04252758,2.385907944,0.21355979,4.434530254,3.924926777,13.84177777,0,11498,2149,18.7,1280,43,48,475,8362,4073,38.7,3236,7.7,648,7.3,611,14.2,1187,3.4,284,6
35108,4221,12.02290076,4921,14.01674832,3893,11.08864077,3758,10.70411302,3725,10.61011735,4458,12.69796058,4717,13.43568417,3236,9.217272417,2179,6.206562607,27666,78.80255212,6090,17.34647374,195,0.555428962,659,1.877065056,19,0.054118719,479,1.364361399,35108,211,2082,11.5,10.7,0.7,0.6,4.8,5.4,3302,7554,6541,5790,4566,13.8,19.5,18.1,54332,14966,14419,547,54332,89.6,224.8,199.9,72.9,66.5,6.2,5.4,12.10964661,7.147137893,0.639731836,13.28391537,11.75736598,41.46391927,5,34667,9303,26.8,64,43,48,477,27488,13829,37.6,10335,9.1,2512,8.6,2361,14.0,3838,3.6,1003,5
275910,51410,18.63288754,48745,17.66699286,41957,15.20677032,34680,12.56931608,34693,12.57402776,27294,9.892356203,19571,7.093255047,11427,4.141567903,6133,2.222826284,269243,97.58363234,1939,0.702765395,1607,0.582436302,1787,0.647674967,146,0.052915806,1188,0.430575188,275910,1928,3593,18.3,5.1,13.2,2.6,-8.8,-6.2,48935,39427,33642,27549,69860,25.7,34.6,33.1,44919,116573,112190,4383,44919,74.1,224.8,199.9,72.9,66.5,6.2,5.4,95.16841165,56.16858881,5.027583767,104.3968637,92.39987604,325.8604867,56,269624,34315,12.7,1648,43,48,479,185080,96319,41.7,77178,7.2,13347,6.2,11417,16.6,30636,3.7,6899,3
41619,5760,13.83983277,6080,14.60871237,5217,12.5351402,5054,12.14349216,4493,10.79555011,5240,12.59040342,5018,12.0569932,2847,6.840625676,1910,4.589250102,34875,83.79586247,5747,13.80859704,324,0.778490593,232,0.557437709,21,0.050457724,420,1.009154473,41619,-297,488,13.4,10.1,3.3,0.2,-10.6,-10.4,5829,7955,8533,4605,6909,16.8,26.0,22.8,48040,21416,20620,796,48040,79.2,224.8,199.9,72.9,66.5,6.2,5.4,14.35545694,8.472619687,0.758374139,15.74750125,13.93784365,49.15366458,4,41430,9080,21.9,1649,43,48,481,30869,16049,40.0,12348,9.0,2778,8.6,2652,15.6,4820,3.8,1181,5
5191,722,13.90868811,691,13.31150067,576,11.09612791,593,11.4236178,574,11.05759969,654,12.59872857,659,12.69504912,474,9.131188596,248,4.777499518,4787,92.21729917,166,3.19784242,90,1.733769987,46,0.886149104,0,0.0,102,1.964939318,5191,-135,40,12.6,12.6,0.0,0.8,-26.6,-25.9,694,1109,1293,616,721,14.0,20.9,19.9,48018,2474,2396,78,48018,79.2,224.8,199.9,72.9,66.5,6.2,5.4,1.790508589,1.056761787,0.094589494,1.964133665,1.738421067,6.130773753,0,5599,1286,23.0,441,43,48,483,3890,1950,36.4,1416,9.7,376,9.5,371,14.4,561,3.7,145,6
132064,16948,12.8331718,18324,13.87509087,22373,16.94102859,17815,13.48967167,13928,10.54640174,15476,11.7185607,13849,10.48658226,8017,6.070541556,5334,4.038950812,108605,82.23664284,14867,11.25742064,1799,1.362218318,2883,2.183032469,189,0.14311243,3721,2.817573298,132064,165,12562,12.3,10.7,1.6,1.9,-2.2,-0.3,11382,26643,26814,19364,21221,17.8,22.4,20.7,47477,56739,54802,1937,47477,78.3,224.8,199.9,72.9,66.5,6.2,5.4,45.55224934,26.88502959,2.406447112,49.96943716,44.227093,155.9727422,24,131778,25521,19.4,687,43,48,485,102400,50159,35.8,36659,8.0,8219,7.6,7802,13.2,13538,3.1,3133,4
12820,1505,11.73946958,1665,12.9875195,1666,12.99531981,1662,12.96411856,1486,11.59126365,1629,12.70670827,1543,12.03588144,1040,8.112324493,624,4.867394696,10884,84.89859594,1051,8.198127925,217,1.692667707,360,2.808112324,9,0.070202808,299,2.332293292,12820,73,647,11.4,10.7,0.7,1.0,4.1,5.1,1914,3004,2567,1437,1905,15.3,23.6,22.1,44735,4993,4786,207,44735,73.8,224.8,199.9,72.9,66.5,6.2,5.4,4.421945697,2.609841284,0.233603798,4.850740431,4.293307277,15.14092073,0,12972,2900,22.4,1650,43,48,487,9971,5328,37.6,3749,9.7,971,9.5,950,15.6,1560,3.9,386,5
21515,2767,12.86079479,3047,14.16221241,4002,18.60097606,3053,14.19009993,2478,11.5175459,2142,9.955844759,1934,8.989077388,1337,6.214269115,755,3.509179642,20458,95.0871485,589,2.737624913,150,0.697188008,188,0.873808971,13,0.060422961,117,0.543806647,21515,-59,3298,12.9,8.7,4.1,0.9,-7.8,-6.8,4637,4964,2628,1371,6369,35.0,44.5,44.9,33171,6381,5747,634,33171,54.7,224.8,199.9,72.9,66.5,6.2,5.4,7.421073454,4.379932544,0.392042567,8.140692698,7.20518768,25.41005535,0,21839,3957,18.1,1651,43,48,489,16427,9035,43.8,7195,8.9,1463,7.5,1237,18.3,3003,4.2,689,5
566719,77624,13.69708797,81248,14.33655833,67406,11.89407802,90564,15.98040652,86984,15.34870015,66582,11.74867968,50940,8.988581643,31477,5.554251754,13894,2.451655935,460447,81.24784946,40893,7.215745369,4894,0.863567306,43457,7.668174175,901,0.158985317,16127,2.84567837,566719,20771,4260,11.9,5.1,6.8,2.2,28.1,30.3,23435,70838,109681,142568,35829,6.4,7.9,6.9,87817,300336,291168,9168,87817,144.8,224.8,199.9,72.9,66.5,6.2,5.4,195.4758692,115.3702529,10.32665451,214.431105,189.7892985,669.3172743,90,508313,81426,16.0,535,43,48,491,421443,160153,30.6,128962,5.4,22735,5.0,21123,9.6,40266,2.4,10121,2
50224,6220,12.38451736,7125,14.18644473,5654,11.2575661,6127,12.19934693,6474,12.89025167,7292,14.51895508,6106,12.15753425,3442,6.853297228,1784,3.552086652,47762,95.09796113,888,1.768079006,498,0.991557821,299,0.595332909,41,0.081634278,736,1.465434852,50224,1009,521,10.8,8.6,2.2,0.4,17.6,18.0,4355,11631,9788,6653,5400,10.9,14.6,14.1,71207,24556,23806,750,71207,117.4,224.8,199.9,72.9,66.5,6.2,5.4,17.3235414,10.22438913,0.915172944,19.00339996,16.81958383,59.31650568,4,47205,10123,21.4,688,43,48,493,38176,16633,33.6,12827,7.4,2839,6.9,2641,12.7,4846,3.1,1195,2
7720,1249,16.17875648,1257,16.28238342,1031,13.35492228,1006,13.03108808,945,12.24093264,909,11.7746114,665,8.613989637,427,5.531088083,231,2.992227979,7125,92.29274611,258,3.341968912,158,2.046632124,70,0.906735751,3,0.038860104,106,1.373056995,7720,146,97,13.5,6.9,6.5,1.4,11.0,12.4,1500,1268,1346,433,1069,14.1,20.1,19.0,56781,4030,3917,113,56781,93.6,224.8,199.9,72.9,66.5,6.2,5.4,2.662825334,1.571604892,0.14067249,2.9210387,2.585361324,9.117621533,0,7777,1204,15.5,1652,43,48,495,5437,2663,38.6,2099,7.7,416,7.5,406,14.1,769,3.4,183,6
68305,8937,13.08396164,9619,14.08242442,7893,11.55552302,8685,12.71502818,8630,12.63450699,9853,14.42500549,7825,11.45596955,4818,7.053656394,2045,2.99392431,64808,94.88031623,1063,1.556255033,758,1.109728424,438,0.64124149,53,0.077593148,1185,1.734865676,68305,2442,805,11.4,9.1,2.3,0.6,33.3,33.9,6455,14612,14629,7547,6643,9.9,14.1,13.3,66387,30816,29753,1063,66387,109.5,224.8,199.9,72.9,66.5,6.2,5.4,23.56014047,13.9052425,1.244641764,25.84476015,22.87475457,80.6708729,21,63247,13012,20.6,1653,43,48,497,51386,26139,39.5,20297,7.8,4033,8.3,4243,12.3,6303,3.1,1582,2
45129,4543,10.06669769,5222,11.57127346,4805,10.64725564,4245,9.406368411,4476,9.918234395,6029,13.3594806,7309,16.19579428,5826,12.90965898,2674,5.925236544,41187,91.26504022,2490,5.517516453,470,1.041458929,262,0.580557956,30,0.066476102,690,1.528950342,45129,838,1721,9.2,14.5,-5.3,0.0,24.0,24.0,4852,10919,10930,5246,6625,15.3,24.9,23.6,48384,17343,16607,736,48384,79.8,224.8,199.9,72.9,66.5,6.2,5.4,15.56614566,9.187170616,0.822332746,17.07559009,15.11331233,53.29911168,0,43315,14771,34.1,1315,43,48,499,36457,18613,35.3,12869,10.6,3882,10.3,3738,15.1,5522,4.0,1442,6
8591,1549,18.03049703,1523,17.72785473,1081,12.58293563,1109,12.90885811,916,10.66232103,947,11.02316378,768,8.939587941,453,5.272960074,245,2.851821674,8161,94.99476196,127,1.478291235,148,1.722733093,46,0.535444069,3,0.034920265,106,1.233849377,8591,29,56,17.5,5.5,12.0,5.8,-14.6,-8.7,1595,1445,1153,817,1028,12.1,16.3,15.8,61560,3736,3630,106,61560,101.5,224.8,199.9,72.9,66.5,6.2,5.4,2.963255498,1.748919381,0.1565437,3.250601486,2.877051702,10.14630655,0,8481,1306,15.4,1654,43,48,501,5794,2690,37.2,2155,7.0,407,6.6,382,13.1,757,3.1,181,6
18045,2355,13.05070657,2392,13.25574952,1923,10.6566916,2096,11.61540593,1976,10.95040177,2363,13.09504018,2423,13.42754226,1555,8.617345525,962,5.331116653,17094,94.72984206,284,1.57384317,231,1.280133001,157,0.870047105,12,0.066500416,267,1.479634248,18045,67,248,11.9,13.3,-1.3,1.1,4.1,5.2,2019,4371,3613,2438,2468,13.9,20.4,19.5,49301,8187,7922,265,49301,81.3,224.8,199.9,72.9,66.5,6.2,5.4,6.224181756,3.673524646,0.328812834,6.827738774,6.04311465,21.31184981,0,18166,4758,26.2,1655,43,48,503,13714,6955,37.4,5129,9.5,1304,9.4,1295,13.8,1895,3.6,494,6
14190,2671,18.82311487,2452,17.27977449,1964,13.84073291,1645,11.59267089,1640,11.55743481,1382,9.739252995,1154,8.132487667,853,6.011275546,429,3.023255814,13978,98.50599013,59,0.415785765,68,0.479210712,38,0.267794221,1,0.007047216,46,0.324171952,14190,-93,31,17.1,7.4,9.7,-0.4,-16.0,-16.4,3226,2378,1620,835,4529,32.1,49.1,46.5,33160,5376,5077,299,33160,54.7,224.8,199.9,72.9,66.5,6.2,5.4,4.894493716,2.888740079,0.258567698,5.369111289,4.752108445,16.75894424,0,14415,2414,16.7,1656,43,48,505,9486,5427,44.2,4193,9.7,925,8.2,778,20.0,1896,4.6,439,5
11983,1974,16.47333723,1931,16.11449554,1918,16.00600851,1357,11.3243762,1339,11.1741634,1185,9.88900943,1151,9.605274138,703,5.866644413,425,3.546691146,11546,96.35316699,158,1.318534591,138,1.151631478,31,0.258699825,19,0.158557957,91,0.759409163,11983,18,413,13.8,8.3,5.5,5.5,-9.6,-4.1,2719,2240,1576,614,3701,32.0,44.5,43.4,30076,3593,3250,343,30076,49.6,224.8,199.9,72.9,66.5,6.2,5.4,4.133243002,2.43944837,0.21835213,4.534042324,4.013003206,14.15239104,0,12152,2252,18.5,1657,43,48,507,8477,4807,45.4,3849,9.9,835,8.1,685,20.4,1732,4.7,400,6
